"U_mps","temp_C","Exc_value","Pool_stage_ft","Lake_Sak_Upper_RM","spawn_rkm","p_retained","p_conserv","phi0_MR","phi0","lambda"
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,8e-05,7.84e-05,1.02396776266338
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,8e-05,2.08e-06,0.911549795253593
0.9,20,5,1853,1562.68,2833.449,0,0,8e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,8e-05,8e-06,0.942938279508472
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,8e-05,2.4e-07,0.870363213221618
0.5,24,5,1853,1562.68,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,8e-05,1.84e-05,0.966763229742979
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,8e-05,4.8e-07,0.88279953316804
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,8e-05,2.192e-05,0.972422958248074
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,8e-05,1.6e-07,0.863336493732091
0.9,14,0,1856,1564.87,2833.449,0,0,8e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,8e-05,4.12e-05,0.995366905349433
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,8e-05,3.2e-07,0.87545473884614
0.9,16,0,1856,1564.87,2833.449,0,0,8e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,8e-05,7.296e-05,1.02046361664063
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,8e-05,6.4e-07,0.888145215134703
0.9,18,0,1856,1564.87,2833.449,0,0,8e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,8e-05,7.792e-05,1.02366526993161
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,8e-05,1.6e-06,0.906092799604231
0.9,20,0,1856,1564.87,2833.449,0,0,8e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,8e-05,5.68e-06,0.934296147730222
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,8e-05,1.6e-07,0.863336493732091
0.5,24,0,1856,1564.87,2833.449,1,0.999,8e-05,8e-05,1.02496717167501
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,8e-05,1.664e-05,0.96362940905248
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,8e-05,4e-07,0.879470983726175
0.5,14,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,8.5e-05,8.925e-06,0.945821788393958
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,8.5e-05,2.55e-07,0.871428490796502
0.5,16,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,8.5e-05,1.496e-05,0.960398520335867
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,8.5e-05,3.4e-07,0.876539872065509
0.5,18,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,8.5e-05,4.692e-05,1.00067374043458
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,8.5e-05,6.8e-07,0.889287365615551
0.5,20,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,8.5e-05,6.9615e-05,1.01822102135412
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,8.5e-05,2.04e-06,0.911140166297255
0.5,22,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,8.5e-05,8.2195e-05,1.0263166046703
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,8.5e-05,7.65e-06,0.941777371812283
0.5,24,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,100,1813,1507.01,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,8.5e-05,1.887e-05,0.967562416682253
0.5,14,95,1818,1513.37,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,8.5e-05,3.825e-06,0.924939264110468
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,8.5e-05,8.5e-08,0.852680408297564
0.5,16,95,1818,1513.37,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,8.5e-05,1.0795e-05,0.950994387293738
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,8.5e-05,2.55e-07,0.871428490796502
0.5,18,95,1818,1513.37,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,8.5e-05,3.3405e-05,0.987251979433702
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,8.5e-05,5.95e-07,0.886779077302189
0.5,20,95,1818,1513.37,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,8.5e-05,6.0775e-05,1.01192349446329
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,8.5e-05,1.02e-06,0.897080787711801
0.5,22,95,1818,1513.37,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,8.5e-05,8.109e-05,1.02564034786119
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,8.5e-05,3.825e-06,0.924939264110468
0.5,24,95,1818,1513.37,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,8.5e-05,8.432e-05,1.02760009878621
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,8.5e-05,1.462e-05,0.959711803721459
0.5,14,90,1822,1516.58,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,8.5e-05,3.23e-06,0.921110237167779
0.9,14,90,1822,1516.58,2833.449,0,0,8.5e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,8.5e-05,8.755e-06,0.945310308208765
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,8.5e-05,2.55e-07,0.871428490796502
0.5,18,90,1822,1516.58,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,8.5e-05,2.601e-05,0.978225949265102
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,8.5e-05,5.1e-07,0.883916234533983
0.5,20,90,1822,1516.58,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,8.5e-05,5.457e-05,1.00712530933719
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,8.5e-05,8.5e-07,0.893541825003423
0.5,22,90,1822,1516.58,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,8.5e-05,7.8115e-05,1.02378830819565
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,8.5e-05,3.315e-06,0.921692407105266
0.5,24,90,1822,1516.58,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,8.5e-05,8.364e-05,1.02719177348443
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,8.5e-05,1.2495e-05,0.955120844043749
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,8.5e-05,8.2875e-05,1.02672972767322
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,8.5e-05,1.36e-06,0.902791514465315
0.9,14,75,1833,1527.4,2833.449,0,0,8.5e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,8.5e-05,8.4575e-05,1.02775264915197
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,8.5e-05,2.975e-06,0.919281057670805
0.9,16,75,1833,1527.4,2833.449,0,0,8.5e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,8.5e-05,1.5045e-05,0.96056835908064
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,8.5e-05,3.4e-07,0.876539872065509
0.5,20,75,1833,1527.4,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,8.5e-05,3.1875e-05,0.985508830682359
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,8.5e-05,5.95e-07,0.886779077302189
0.5,22,75,1833,1527.4,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,8.5e-05,6.341e-05,1.01386157319479
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,8.5e-05,1.53e-06,0.905178323190503
0.5,24,75,1833,1527.4,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,8.5e-05,8.1685e-05,1.0260052509525
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,8.5e-05,3.995e-06,0.925939702520384
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,8.5e-05,8.126e-05,1.02574478913205
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,8.5e-05,7.65e-07,0.891522884968061
0.9,14,50,1843,1535.89,2833.449,0,0,8.5e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,8.5e-05,8.279e-05,1.02667821232995
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,8.5e-05,1.445e-06,0.904016318747654
0.9,16,50,1843,1535.89,2833.449,0,0,8.5e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,8.5e-05,9.095e-06,0.946325595536102
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,8.5e-05,2.55e-07,0.871428490796502
0.5,20,50,1843,1535.89,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,8.5e-05,1.8275e-05,0.966548153774982
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,8.5e-05,4.25e-07,0.880572921520852
0.5,22,50,1843,1535.89,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,8.5e-05,4.624e-05,1.00006673094601
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,8.5e-05,7.65e-07,0.891522884968061
0.5,24,50,1843,1535.89,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,8.5e-05,7.429e-05,1.02133611475608
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,8.5e-05,2.465e-06,0.91517419915744
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,8.5e-05,7.072e-05,1.01896969471381
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,8.5e-05,5.95e-07,0.886779077302189
0.9,14,25,1848,1544.17,2833.449,0,0,8.5e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,8.5e-05,8.1175e-05,1.02569258688421
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,8.5e-05,7.65e-07,0.891522884968061
0.9,16,25,1848,1544.17,2833.449,0,0,8.5e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,8.5e-05,3.4e-06,0.922261921548846
0.9,18,25,1848,1544.17,2833.449,0,0,8.5e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,8.5e-05,1.207e-05,0.954131966713553
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,8.5e-05,3.4e-07,0.876539872065509
0.5,22,25,1848,1544.17,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,8.5e-05,2.7115e-05,0.979680733720014
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,8.5e-05,5.95e-07,0.886779077302189
0.5,24,25,1848,1544.17,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,8.5e-05,6.205e-05,1.01286817205789
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,8.5e-05,9.35e-07,0.895384488782591
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,8.5e-05,4.9895e-05,1.00326154978613
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,8.5e-05,3.4e-07,0.876539872065509
0.9,14,10,1850,1555.04,2833.449,0,0,8.5e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,8.5e-05,6.579e-05,1.01556616003144
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,8.5e-05,5.1e-07,0.883916234533983
0.9,16,10,1850,1555.04,2833.449,0,0,8.5e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,8.5e-05,8.262e-05,1.0265750747751
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,8.5e-05,1.19e-06,0.900120579472435
0.9,18,10,1850,1555.04,2833.449,0,0,8.5e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,8.5e-05,3.74e-06,0.924424815827256
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,8.5e-05,8.5e-08,0.852680408297564
0.5,22,10,1850,1555.04,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,8.5e-05,1.4535e-05,0.959538244378692
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,8.5e-05,4.25e-07,0.880572921520852
0.5,24,10,1850,1555.04,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,8.5e-05,3.6805e-05,0.990936383935071
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,8.5e-05,5.95e-07,0.886779077302189
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,8.5e-05,2.9665e-05,0.982884835728373
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,8.5e-05,2.55e-07,0.871428490796502
0.9,14,5,1853,1562.68,2833.449,0,0,8.5e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,8.5e-05,4.8875e-05,1.00238635610679
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,8.5e-05,4.25e-07,0.880572921520852
0.9,16,5,1853,1562.68,2833.449,0,0,8.5e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,8.5e-05,8.1005e-05,1.02558807199951
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,8.5e-05,7.65e-07,0.891522884968061
0.9,18,5,1853,1562.68,2833.449,0,0,8.5e-05,0,0
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,8.5e-05,8.33e-05,1.02698677244276
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,8.5e-05,2.21e-06,0.91283490480842
0.9,20,5,1853,1562.68,2833.449,0,0,8.5e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,8.5e-05,8.5e-06,0.944528075767766
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,8.5e-05,2.55e-07,0.871428490796502
0.5,24,5,1853,1562.68,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,8.5e-05,1.955e-05,0.968693206049457
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,8.5e-05,5.1e-07,0.883916234533983
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,8.5e-05,2.329e-05,0.974447265214117
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,8.5e-05,1.7e-07,0.864376726192545
0.9,14,0,1856,1564.87,2833.449,0,0,8.5e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,8.5e-05,4.3775e-05,0.99781414764927
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,8.5e-05,3.4e-07,0.876539872065509
0.9,16,0,1856,1564.87,2833.449,0,0,8.5e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,8.5e-05,7.752e-05,1.02341223482122
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,8.5e-05,6.8e-07,0.889287365615551
0.9,18,0,1856,1564.87,2833.449,0,0,8.5e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,8.5e-05,8.279e-05,1.02667821232995
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,8.5e-05,1.7e-06,0.907339274083025
0.9,20,0,1856,1564.87,2833.449,0,0,8.5e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,8.5e-05,6.035e-06,0.93578652467784
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,8.5e-05,1.7e-07,0.864376726192545
0.5,24,0,1856,1564.87,2833.449,1,0.999,8.5e-05,8.5e-05,1.02800621297082
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,8.5e-05,1.768e-05,0.965509246808804
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,8.5e-05,4.25e-07,0.880572921520852
0.5,14,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,9e-05,9.45e-06,0.947354084456605
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,9e-05,2.7e-07,0.872436549166302
0.5,16,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,9e-05,1.584e-05,0.962122940673305
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,9e-05,3.6e-07,0.877567024466953
0.5,18,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,9e-05,4.968e-05,1.00307808537908
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,9e-05,7.2e-07,0.890369463941414
0.5,20,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,9e-05,7.371e-05,1.02095692692718
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,9e-05,2.16e-06,0.912348690660449
0.5,22,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,9e-05,8.703e-05,1.02920571327905
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,9e-05,8.1e-06,0.943262472517752
0.5,24,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,100,1813,1507.01,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,9e-05,1.998e-05,0.969393477737377
0.5,14,95,1818,1513.37,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,9e-05,4.05e-06,0.926255652206049
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,9e-05,9e-08,0.853629416257195
0.5,16,95,1818,1513.37,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,9e-05,1.143e-05,0.952590928084345
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,9e-05,2.7e-07,0.872436549166302
0.5,18,95,1818,1513.37,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,9e-05,3.537e-05,0.989411301006285
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,9e-05,6.3e-07,0.887849442235716
0.5,20,95,1818,1513.37,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,9e-05,6.435e-05,1.01453985982557
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,9e-05,1.08e-06,0.898202662519312
0.5,22,95,1818,1513.37,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,9e-05,8.586e-05,1.02851670649709
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,9e-05,4.05e-06,0.926255652206049
0.5,24,95,1818,1513.37,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,9e-05,8.928e-05,1.03051337364526
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,9e-05,1.548e-05,0.961426411225756
0.5,14,90,1822,1516.58,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,9e-05,3.42e-06,0.922394151645842
0.9,14,90,1822,1516.58,2833.449,0,0,9e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,9e-05,9.27e-06,0.946836488706718
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,9e-05,2.7e-07,0.872436549166302
0.5,18,90,1822,1516.58,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,9e-05,2.754e-05,0.980229089748083
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,9e-05,5.4e-07,0.884973788234061
0.5,20,90,1822,1516.58,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,9e-05,5.778e-05,1.00965083510903
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,9e-05,9e-07,0.894644986271673
0.5,22,90,1822,1516.58,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,9e-05,8.271e-05,1.02662969477917
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,9e-05,3.51e-06,0.922981127270246
0.5,24,90,1822,1516.58,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,9e-05,8.856e-05,1.03009736498939
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,9e-05,1.323e-05,0.956771755543187
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,9e-05,8.775e-05,1.02962661952948
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,9e-05,1.44e-06,0.90394607988654
0.9,14,75,1833,1527.4,2833.449,0,0,9e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,9e-05,8.955e-05,1.03066879332435
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,9e-05,3.15e-06,0.920550172906584
0.9,16,75,1833,1527.4,2833.449,0,0,9e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,9e-05,1.593e-05,0.962295217624551
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,9e-05,3.6e-07,0.877567024466953
0.5,20,75,1833,1527.4,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,9e-05,3.375e-05,0.987637347538685
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,9e-05,6.3e-07,0.887849442235716
0.5,22,75,1833,1527.4,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,9e-05,6.714e-05,1.01651471613868
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,9e-05,1.62e-06,0.906347531764871
0.5,24,75,1833,1527.4,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,9e-05,8.649e-05,1.02888849078055
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,9e-05,4.23e-06,0.927264917251789
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,9e-05,8.604e-05,1.02862311760887
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,9e-05,8.1e-07,0.892615862813534
0.9,14,50,1843,1535.89,2833.449,0,0,9e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,9e-05,8.766e-05,1.02957413387708
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,9e-05,1.53e-06,0.905178323190503
0.9,16,50,1843,1535.89,2833.449,0,0,9e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,9e-05,9.63e-06,0.947863957121332
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,9e-05,2.7e-07,0.872436549166302
0.5,20,50,1843,1535.89,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,9e-05,1.935e-05,0.968363654202988
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,9e-05,4.5e-07,0.881616250885373
0.5,22,50,1843,1535.89,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,9e-05,4.896e-05,1.00245975784522
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,9e-05,8.1e-07,0.892615862813534
0.5,24,50,1843,1535.89,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,9e-05,7.866e-05,1.02413109353808
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,9e-05,2.61e-06,0.916411700716894
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,9e-05,7.488e-05,1.02171980663181
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,9e-05,6.3e-07,0.887849442235716
0.9,14,25,1848,1544.17,2833.449,0,0,9e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,9e-05,8.595e-05,1.0285699308202
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,9e-05,8.1e-07,0.892615862813534
0.9,16,25,1848,1544.17,2833.449,0,0,9e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,9e-05,3.6e-06,0.923555388129681
0.9,18,25,1848,1544.17,2833.449,0,0,9e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,9e-05,1.278e-05,0.955769598065879
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,9e-05,3.6e-07,0.877567024466953
